window_id,window_start,window_end,window_rows,time_span_hours,missing_fraction,wind_speed_mean,wind_speed_std,wind_speed_min,wind_speed_max,wind_speed_p10,wind_speed_p90,wind_speed_range,ramp_abs_mean,ramp_abs_max,calm_fraction,strong_fraction,gust_factor,direction_mean_deg,direction_span_deg,direction_abs_change_mean_deg,direction_abs_change_max_deg,direction_net_turn_deg,vector_speed_mean,vector_speed_std,vector_resultant_strength,uv_covariance,u100_mean,u100_std,v100_mean,v100_std,wind_gust_10m_ms_mean,wind_gust_10m_ms_std,hour_sin_mean,hour_sin_std,hour_cos_mean,hour_cos_std,dow_sin_mean,dow_sin_std,dow_cos_mean,dow_cos_std,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,token_id,token_distance,regime_name
live_KBOS_202605241454_202605241830,2026-05-24T14:54:00+00:00,2026-05-24T18:30:00+00:00,6,3.6,0.1111111111111111,6.687772,1.3282886963708853,5.14444,8.745548,5.14444,8.231104,3.601107999999999,0.9259991999999999,1.5433320000000004,0.0,0.0,1.3076923076923077,85.0,20.0,6.000000000000002,20.000000000000004,-10.000000000000002,6.687772,1.3282886963708853,0.9923257264104429,0.22785984045527444,0.6104371312631902,0.8030247791561292,6.6083138035212245,1.3428892627159974,,,-0.8341639729248537,0.17844149434748527,-0.4317950458626714,0.29305654358453403,-0.7818314824680299,0.0,0.6234898018587334,0.0,3.0022325726702053,-0.19894042266794137,-0.6055474569831467,2.4796698069802363,0.10671738325062823,0.3938729790318504,-0.7232650400799138,1.1165877837867726,4,3.108164296292369,upper-moderate steady aligned regime
live_KBOS_202605241554_202605241839,2026-05-24T15:54:00+00:00,2026-05-24T18:39:00+00:00,6,2.75,0.1111111111111111,7.030734666666667,1.137478482433062,5.14444,8.745548,5.6588840000000005,8.231104,3.601107999999999,1.2346655999999998,1.5433320000000004,0.0,0.0,1.2439024390243902,83.33333333333333,10.0,2.0000000000000004,10.000000000000002,10.000000000000002,7.030734666666667,1.1374784824330622,0.996421475951392,-0.2720392262787651,0.7593242364493341,0.554891674617632,6.964302404036871,1.1571954068235804,,,-0.9174973062581869,0.10425734333710115,-0.28745747856526505,0.254356634248373,-0.7818314824680299,0.0,0.6234898018587334,0.0,3.551543098341526,-0.9205349802926949,-0.829618328306684,2.1921328632262784,0.340370940929501,0.8101634093287823,-0.8383258389151896,1.10853868884363,4,3.497545741038535,upper-moderate steady aligned regime
live_KBOS_202605241654_202605241854,2026-05-24T16:54:00+00:00,2026-05-24T18:54:00+00:00,6,2.0,0.1111111111111111,7.373697333333333,0.7668878364112678,6.173328,8.745548,6.687772,8.231104,2.5722199999999997,1.0288879999999998,1.5433320000000004,0.0,0.0,1.1860465116279069,83.33333333333333,10.0,4.000000000000001,10.000000000000002,0.0,7.373697333333333,0.766887836411268,0.9964915765378152,-0.23924320148626435,0.8188790785237917,0.5844648604474344,7.302054697163946,0.7920633803723017,,,-0.9663128427270958,0.04736796327426375,-0.16960634836750707,0.1876951055018931,-0.7818314824680299,0.0,0.6234898018587334,0.0,3.1281272910794904,-2.188644417094522,-0.8404101277289855,2.2079112797408897,1.2182966030563314,1.0550601237591255,-0.8844510228966163,0.677819091598513,4,3.3397084045196435,upper-moderate steady aligned regime
live_KBOS_202605241745_202605241902,2026-05-24T17:45:00+00:00,2026-05-24T19:02:00+00:00,6,1.2833333333333334,0.1111111111111111,7.545178666666666,0.5687392412165309,7.202216,8.745548,7.202216,8.231104,1.5433319999999995,0.7202215999999998,1.5433319999999995,0.0,0.0,1.1590909090909092,83.33333333333333,10.0,4.000000000000001,10.000000000000002,0.0,7.545178666666666,0.5687392412165309,0.9965274546467937,-0.20775910073191234,0.8486564995610205,0.6009213415894493,7.470930843727484,0.5975394979730198,,,-0.9829629131445342,0.017037086855465827,-0.04313650751708694,0.17785637681319882,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.6721147644369827,-3.2050964306997654,-0.7455266299428686,2.5007524018194114,1.55147539889961,1.2367777795253014,-0.9221185722727626,0.4800666470774959,4,3.536405927709856,upper-moderate steady aligned regime
live_KBOS_202605241754_202605241917,2026-05-24T17:54:00+00:00,2026-05-24T19:17:00+00:00,6,1.3833333333333333,0.1111111111111111,7.630919333333334,0.6242014753135045,7.202216,8.745548,7.202216,8.488326,1.5433319999999995,0.8231103999999998,1.5433319999999995,0.0,0.0,1.146067415730337,83.33333333333333,10.0,4.000000000000001,10.000000000000002,0.0,7.630919333333334,0.6242014753135045,0.9965455217277506,-0.1580733515490077,0.8635452100796348,0.613877260974918,7.555368917009253,0.6437408330383294,,,-0.9829629131445342,0.017037086855465806,0.04313650751708658,0.17785637681319888,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.9341832726012376,-3.032207331116742,-0.74571174568139,2.4463154639988374,1.5533657687104576,1.3480347520669704,-0.8954854243629603,0.5051990324983999,4,3.6633480401994984,upper-moderate steady aligned regime
live_KBOS_202605241830_202605241942,2026-05-24T18:30:00+00:00,2026-05-24T19:42:00+00:00,6,1.2,0.1111111111111111,7.545178666666668,0.7070356501550839,6.687772,8.745548,6.9449939999999994,8.488326,2.0577759999999996,0.8231104,1.5433320000000004,0.0,0.0,1.159090909090909,83.33333333333333,10.0,2.0000000000000004,10.000000000000002,-10.000000000000002,7.545178666666668,0.7070356501550839,0.9965274546467934,-0.1775869240157091,0.8486564995610205,0.605331832633502,7.4709308437274835,0.7267519307898291,,,-0.9829629131445343,0.01703708685546579,0.12940952255126006,0.12940952255126026,-0.7818314824680299,0.0,0.6234898018587334,0.0,3.000728458411878,-2.802125495681206,-0.44983904865449015,2.4512829757544377,1.2228771455817007,1.0445894875693016,-0.8101356139155617,0.6400760178845325,4,3.3627737857068682,upper-moderate steady aligned regime
live_KBOS_202605241839_202605241950,2026-05-24T18:39:00+00:00,2026-05-24T19:50:00+00:00,6,1.1833333333333333,0.1111111111111111,7.202216000000001,0.5144440000000001,6.687772,8.231104,6.687772,7.71666,1.5433320000000004,0.5144440000000001,1.5433320000000004,0.0,0.0,1.1428571428571428,81.66666666666667,10.0,2.0000000000000004,10.000000000000002,-10.000000000000002,7.202216000000001,0.5144440000000001,0.9978877348641377,0.026252207959721486,1.0422097363030074,0.4745739985730489,7.111034463057144,0.5082668496362877,,,-0.9772838841927124,0.01606271952955207,0.1725460300683468,0.12200846792814608,-0.7818314824680299,0.0,0.6234898018587334,0.0,1.9988553166054468,-3.594760481439399,-0.27134743848152076,2.5597476580069816,1.2294588690278085,0.9950150947188686,-0.735109809482714,0.6301779785338552,4,3.1013526193559806,upper-moderate steady aligned regime
live_KBOS_202605241854_202605241954,2026-05-24T18:54:00+00:00,2026-05-24T19:54:00+00:00,6,1.0,0.1111111111111111,7.202216,0.5144440000000001,6.687772,8.231104,6.687772,7.71666,1.5433320000000004,0.6173328000000001,1.5433320000000004,0.0,0.0,1.1428571428571428,81.66666666666667,10.0,2.0000000000000004,10.000000000000002,10.000000000000002,7.202216,0.5144440000000001,0.9978877348641378,0.026252207959721496,1.0422097363030074,0.4745739985730489,7.111034463057144,0.5082668496362877,,,-0.9716048552408904,0.012698694782463212,0.21568253758543354,0.09645616312013663,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.13202154409384,-3.50474755928088,-0.24318553309714247,2.4060275081005984,1.334541454823565,0.9840449923861644,-0.8432125357665156,0.6250334634987628,4,3.1481922966669313,upper-moderate steady aligned regime
live_KBOS_202605241902_202605242001,2026-05-24T19:02:00+00:00,2026-05-24T20:01:00+00:00,6,0.9833333333333333,0.1111111111111111,7.373697333333333,0.6416243975605113,6.687772,8.231104,6.687772,8.231104,1.5433320000000004,0.8231104000000002,1.5433320000000004,0.0,0.0,1.1162790697674418,81.66666666666667,10.0,4.000000000000001,10.000000000000002,0.0,7.373697333333333,0.6416243975605113,0.9979273023457089,0.0860535311888542,1.0719871573402362,0.4920037412363363,7.279910609620682,0.6283085230929812,,,-0.9492757558716302,0.03723068928355035,0.2990158709187669,0.08988283500484595,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.6004789587634205,-3.0079757060444945,-0.22088250670348272,2.2175573962304775,1.4909614230765298,1.021550039088155,-0.7633922837439671,0.6077711104476288,4,3.2197448949192515,upper-moderate steady aligned regime
live_KBOS_202605241917_202605242011,2026-05-24T19:17:00+00:00,2026-05-24T20:11:00+00:00,6,0.9,0.1111111111111111,7.545178666666668,0.7070356501550842,6.687772,8.231104,6.687772,8.231104,1.5433320000000004,0.6173328000000001,1.5433320000000004,0.0,0.0,1.0909090909090908,81.66666666666667,10.0,4.000000000000001,10.000000000000002,0.0,7.545178666666668,0.7070356501550842,0.9979654965290954,0.13579746217925248,1.101764578377465,0.5070912078238337,7.448786756184219,0.6885998142514064,,,-0.9326256854541918,0.04709351079761662,0.33921269673501353,0.11369379246736991,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.4505268660548114,-3.0492857946905625,-0.0768230682634825,2.581982564369328,1.2529408719802277,0.9573468895075673,-0.732132297723554,0.6907195063080639,4,3.0517231868394052,upper-moderate steady aligned regime
live_KBOS_202605241942_202605242014,2026-05-24T19:42:00+00:00,2026-05-24T20:14:00+00:00,6,0.5333333333333333,0.1111111111111111,7.630919333333334,0.8088758315832879,6.687772,8.745548,6.687772,8.488326,2.0577759999999996,0.4115551999999999,1.0288880000000002,0.0,0.0,1.146067415730337,83.33333333333333,10.0,6.000000000000002,10.000000000000002,10.000000000000002,7.630919333333334,0.8088758315832879,0.9965455217277506,-0.11281508647470279,0.8635452100796349,0.6203430863439386,7.555368917009253,0.8191914526069145,,,-0.9159756150367534,0.04995021125231491,0.37940952255126015,0.12059047744873991,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.2978779180793882,-2.76286664957459,0.08397140453275037,2.9909236684680645,0.999905912693495,0.7346389565176225,-0.8245646811925358,0.6186655214419804,4,2.759929580819071,upper-moderate steady aligned regime
live_KBOS_202605241950_202605242021,2026-05-24T19:50:00+00:00,2026-05-24T20:21:00+00:00,6,0.5166666666666667,0.1111111111111111,7.71666,0.7275336818814645,6.687772,8.745548,6.9449939999999994,8.488326,2.0577759999999996,0.7202215999999998,1.5433319999999995,0.0,0.0,1.1333333333333333,83.33333333333333,10.0,8.000000000000002,10.000000000000002,0.0,7.71666,0.7275336818814645,0.9965636488638703,-0.095815862067685,0.8784339205982493,0.6283318082952213,7.639806990291022,0.7369185509941307,,,-0.8993255446193151,0.04709351079761662,0.41960634836750677,0.11369379246736988,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.756119947594985,-2.498513087230806,-0.2100532175986913,2.438644760399065,1.5089115383765144,1.137518650222086,-0.7561242684695909,0.46376018507298933,4,3.1719526941089966,upper-moderate steady aligned regime
live_KBOS_202605241954_202605242050,2026-05-24T19:54:00+00:00,2026-05-24T20:50:00+00:00,6,0.9333333333333333,0.1111111111111111,7.888141333333333,0.5687392412165311,7.202216,8.745548,7.202216,8.488326,1.5433319999999995,0.7202215999999998,1.5433319999999995,0.0,0.0,1.108695652173913,85.0,10.0,8.000000000000002,10.000000000000002,0.0,7.888141333333333,0.5687392412165311,0.9961946980917454,-0.020922783741366278,0.6848806838562623,0.6874651484504027,7.828222037628027,0.5687775200224264,,,-0.8826754742018768,0.03723068928355035,0.45980317418375344,0.08988283500484594,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.6980867716005066,-3.0144457298486524,-0.20575730038041087,2.3218602794278893,1.8875576344453195,1.2351477140198912,-0.8236390126046111,0.25859404580655104,4,3.5428136652122646,upper-moderate steady aligned regime
live_KBOS_202605242001_202605242054,2026-05-24T20:01:00+00:00,2026-05-24T20:54:00+00:00,6,0.8833333333333333,0.1111111111111111,7.888141333333333,0.5687392412165311,7.202216,8.745548,7.202216,8.488326,1.5433319999999995,0.6173327999999998,1.5433319999999995,0.0,0.0,1.108695652173913,85.0,10.0,6.000000000000002,10.000000000000002,10.000000000000002,7.888141333333333,0.5687392412165311,0.9961946980917454,-0.020922783741366247,0.6848806838562621,0.6874651484504027,7.828222037628027,0.5687775200224264,,,-0.8660254037844385,1.1102230246251565e-16,0.5000000000000001,0.0,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.609468244670545,-3.220904825879154,0.08022028031438894,2.4110903810082176,1.7679473903456142,0.861507116166373,-0.8743846390577399,0.29662057123960145,4,3.443684183592037,upper-moderate steady aligned regime
live_KBOS_202605242011_202605242154,2026-05-24T20:11:00+00:00,2026-05-24T21:54:00+00:00,6,1.7166666666666666,0.1111111111111111,7.716660000000001,0.5940287637659756,7.202216,8.745548,7.202216,8.488326,1.5433319999999995,0.6173327999999998,1.5433319999999995,0.0,0.0,1.133333333333333,85.0,10.0,8.000000000000002,10.000000000000002,0.0,7.716660000000001,0.5940287637659756,0.9961965808404482,-0.1297698562709738,0.6551032628190334,0.657804731033957,7.659345891064491,0.6101351487072657,,,-0.8395389666847901,0.059225473836586384,0.5345177968644247,0.07718414022238236,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.520955195027388,-3.0010751754984617,0.03352962437149828,2.350565472611624,1.8028331858820839,1.0346704451037345,-0.7994915925342014,0.2640486796805995,4,3.3215627883721917,upper-moderate steady aligned regime
live_KBOS_202605242014_202605242254,2026-05-24T20:14:00+00:00,2026-05-24T22:54:00+00:00,6,2.6666666666666665,0.1111111111111111,7.545178666666666,0.5687392412165309,7.202216,8.745548,7.202216,8.231104,1.5433319999999995,0.5144439999999999,1.5433319999999995,0.0,0.0,1.1590909090909092,83.33333333333333,20.0,8.000000000000002,10.000000000000002,-20.000000000000004,7.545178666666666,0.5687392412165309,0.9916541028618739,-0.41763731642163404,0.8274343859516073,0.9208903938910761,7.436314923307225,0.6493989661245424,,,-0.7785347327207172,0.13741786618733995,0.5955220308284978,0.14266573098646287,-0.7818314824680299,0.0,0.6234898018587334,0.0,2.302126586488562,-2.876238979455487,0.20284768430687905,2.3709647122669377,1.853682117133762,1.0021153241953882,-0.8284754892475046,0.2979850392812769,4,3.162342650320909,upper-moderate steady aligned regime
live_KBOS_202605242021_202605242354,2026-05-24T20:21:00+00:00,2026-05-24T23:54:00+00:00,6,3.55,0.1111111111111111,7.287956666666667,0.19172195910281703,7.202216,7.71666,7.202216,7.4594380000000005,0.5144440000000001,0.20577760000000006,0.5144440000000001,0.0,0.0,1.0588235294117647,80.0,20.0,6.000000000000002,10.000000000000002,-10.000000000000002,7.287956666666667,0.19172195910281703,0.9898143661387777,-0.2840119563452726,1.2379848773820115,1.0056791039252526,7.106701794724924,0.31915868931992375,,,-0.6773336729403976,0.22887473688832669,0.673176335210009,0.18886257445187843,-0.7818314824680299,0.0,0.6234898018587334,0.0,0.9000057288753595,-4.437616462920927,0.6761958328173713,2.505247661912802,2.1448456658418826,0.7564858077201417,-1.0208619433784338,0.2718499476473222,4,3.8650652935280583,upper-moderate steady aligned regime
live_KBOS_202605242050_202605250036,2026-05-24T20:50:00+00:00,2026-05-25T00:36:00+00:00,6,3.7666666666666666,0.1111111111111111,7.202216000000001,0.2970143818829879,6.687772,7.71666,6.9449939999999994,7.4594380000000005,1.0288880000000002,0.20577760000000006,0.5144440000000001,0.0,0.0,1.0714285714285714,80.0,20.0,6.000000000000002,10.000000000000002,-10.000000000000002,7.202216000000001,0.2970143818829879,0.9896931342541385,-0.27858863964760594,1.223096166863397,1.0060425655783996,7.022263721443156,0.37397754351450746,,,-0.5329961056429912,0.31949914092847836,0.7565096685433423,0.2037856023270831,-0.651526235390025,0.29137139029132497,0.6862415015489445,0.14031706621096451,0.9514897750612655,-3.861539065098045,3.222011223969392,1.9302797677920114,2.259906069662292,1.2563005408298429,-0.7709047668109411,0.39071442026235537,7,4.827587121810876,upper-moderate variable aligned regime token-7 subtype
live_KBOS_202605242054_202605250054,2026-05-24T20:54:00+00:00,2026-05-25T00:54:00+00:00,6,4.0,0.1111111111111111,7.0307346666666675,0.24251122729382157,6.687772,7.202216,6.687772,7.202216,0.5144440000000001,0.10288880000000003,0.5144440000000001,0.0,0.0,1.0243902439024388,76.66666666666667,20.0,8.000000000000002,10.000000000000002,-20.000000000000004,7.0307346666666675,0.24251122729382157,0.9914601262289447,-0.17690776720400905,1.6043216231916295,0.8979059515490989,6.783562054426258,0.30535967925166074,,,-0.3886585383455847,0.3318268980292344,0.8398430018766757,0.18302781896242956,-0.5212209883120199,0.36855889533218356,0.7489932012391556,0.1774886095277202,0.42743749055477914,-4.09332533099864,3.9376378683709197,1.7364378396309683,2.4961947266794406,1.4134038080061047,-0.5448437969602954,0.3483168508615528,7,5.045250413400119,upper-moderate variable aligned regime token-7 subtype
live_KBOS_202605242154_202605250154,2026-05-24T21:54:00+00:00,2026-05-25T01:54:00+00:00,6,4.0,0.1111111111111111,6.773512666666666,0.5490081408669842,5.658884,7.202216,6.173328,7.202216,1.5433320000000004,0.30866640000000006,1.0288880000000002,0.0,0.0,1.0632911392405064,75.0,10.0,8.000000000000002,10.000000000000002,0.0,6.773512666666666,0.5490081408669842,0.9962001960941244,0.10494496134681554,1.7680974388963877,0.6440881320860568,6.5120115271923815,0.4843259012477818,,,-0.2011844635310915,0.3268851648560505,0.9174973062581872,0.10425734333710106,-0.39091574123401496,0.3909157412340149,0.8117449009293667,0.1882550990706333,0.8889162325926501,-3.009864139836354,4.325997242413201,1.3799223596332904,1.9226148268019865,1.1063195324110995,-0.23076256275161472,0.5832822232415181,7,3.9159677349857382,upper-moderate variable aligned regime token-7 subtype
live_KBOS_202605242254_202605250251,2026-05-24T22:54:00+00:00,2026-05-25T02:51:00+00:00,6,3.95,0.1111111111111111,6.5162906666666665,0.6416243975605113,5.658884,7.202216,5.658884,7.202216,1.5433320000000004,0.30866640000000006,1.0288880000000002,0.0,0.0,1.105263157894737,71.66666666666667,20.0,10.000000000000004,20.000000000000004,-10.000000000000002,6.5162906666666665,0.6416243975605113,0.9934477126886245,-0.03385350848146602,2.031229158302453,0.6990910155923179,6.146668051425835,0.6910699269921449,,,-2.312964634635743e-16,0.3250575836718683,0.9439837433578355,0.05685296450963955,-0.26061049415600995,0.3685588953321836,0.8744966006195778,0.1774886095277202,0.7008458289403314,-2.4619317353447228,4.2608709001137415,1.3142303489848126,1.9625939196510664,0.7942878354982247,-0.11945579276868429,0.5342966088330657,7,3.525036135701637,upper-moderate variable aligned regime token-7 subtype
live_KBOS_202605242354_202605250254,2026-05-24T23:54:00+00:00,2026-05-25T02:54:00+00:00,6,3.0,0.1111111111111111,6.173328000000001,0.7275336818814645,5.14444,7.202216,5.401662,6.9449939999999994,2.0577759999999996,0.4115551999999999,1.0288880000000002,0.0,0.0,1.1666666666666665,70.0,20.0,10.000000000000004,20.000000000000004,-10.000000000000002,6.173328000000001,0.7275336818814645,0.9905312712768273,-0.22410079677312678,2.0493820002053824,0.7113807776699943,5.761225801382271,0.8611224801031626,,,0.16666666666666652,0.2790782236664407,0.9439837433578355,0.056852964509639475,-0.13030524707800498,0.291371390291325,0.9372483003097889,0.14031706621096454,0.7150751446033579,-1.983340823757818,3.459981829025796,1.363283256096678,1.52305623871391,0.6986175948961901,-0.05281194592771358,0.5474860767913743,7,2.954237264138463,upper-moderate variable aligned regime token-7 subtype
live_KBOS_202605250036_202605250354,2026-05-25T00:36:00+00:00,2026-05-25T03:54:00+00:00,6,3.3,0.1111111111111111,5.916105999999999,0.5751658773084508,5.14444,6.687772,5.401662,6.687772,1.5433319999999995,0.41155519999999973,1.0288880000000002,0.0,0.0,1.1304347826086958,68.33333333333333,20.0,8.000000000000002,20.000000000000004,-20.000000000000004,5.916105999999999,0.5751658773084508,0.987875240526341,-0.38642832054193677,2.110405175441645,0.7584189419783027,5.450037146809454,0.7740877159409593,,,0.3276543043815114,0.26546915672364774,0.9008472358407489,0.10316511681176654,0.0,0.0,1.0,0.0,0.33017545268752246,-2.6601798439571036,1.0826276475808263,1.7668337035815176,1.1999820790195255,0.11292485593027375,-0.20300897958237396,0.4312520828366384,4,2.0922223664021797,upper-moderate steady aligned regime
live_KBOS_202605250054_202605250442,2026-05-25T00:54:00+00:00,2026-05-25T04:42:00+00:00,6,3.8,0.1111111111111111,5.487402666666667,0.7668878364112678,4.115552,6.687772,4.629996,6.173328,2.5722199999999997,0.7202215999999997,1.5433319999999995,0.0,0.0,1.2187499999999998,65.0,20.0,6.000000000000002,20.000000000000004,-10.000000000000002,5.487402666666667,0.7668878364112678,0.9910222718275552,-0.1149193866886837,2.259814605366324,0.6349885487930313,4.946370957912436,0.8503803965115644,,,0.4719918716789178,0.2829397275398574,0.8175139025074155,0.16982285728310875,0.0,0.0,1.0,0.0,0.7414719445398227,-1.690196790884601,0.7726013233651998,1.3842345159534346,0.5359798080352296,0.33022901889370576,0.10141317882937728,0.7716564652901856,4,1.510668798612904,upper-moderate steady aligned regime
live_KBOS_202605250154_202605250454,2026-05-25T01:54:00+00:00,2026-05-25T04:54:00+00:00,6,3.0,0.1111111111111111,4.887218,0.9738267750156252,3.086664,5.658884,3.601108,5.658884,2.5722199999999997,0.7202215999999997,1.5433319999999995,0.0,0.0,1.1578947368421053,65.0,20.0,6.000000000000002,20.000000000000004,-10.000000000000002,4.887218,0.9738267750156252,0.9903554381407992,0.1737399107580404,2.0545393596511223,0.7762694736637508,4.38238185553692,0.8967950509588434,,,0.6163294389763242,0.21901880970004872,0.7341805691740823,0.18206503095301946,0.0,0.0,1.0,0.0,0.29202160013549844,-1.1662203372563835,0.4842877258400326,1.4917985167609078,-0.24857883292024002,0.4854250183001786,0.202584058482496,0.9619874312068368,4,1.3588623364982093,upper-moderate steady aligned regime
live_KBOS_202605250251_202605250522,2026-05-25T02:51:00+00:00,2026-05-25T05:22:00+00:00,6,2.5166666666666666,0.1111111111111111,4.458514666666667,1.098016281733968,3.086664,5.658884,3.086664,5.658884,2.5722199999999997,0.7202215999999997,1.5433319999999995,0.0,0.0,1.2692307692307692,61.666666666666664,10.0,4.000000000000001,10.000000000000002,0.0,4.458514666666667,1.098016281733968,0.998448107883243,0.5772178731025365,2.147985543946364,0.6677785680453733,3.8990846222619457,0.9062901209501291,,,0.7341805691740823,0.1820650309530195,0.6163294389763243,0.21901880970004875,0.0,0.0,1.0,0.0,0.28125513925432,-1.1446411535464438,0.2600554896686793,1.5656939852451268,-0.9556530728074824,0.5581141187658533,0.47940651952009994,1.161561099076878,4,1.7975942770438726,upper-moderate steady aligned regime
live_KBOS_202605250254_202605250538,2026-05-25T02:54:00+00:00,2026-05-25T05:38:00+00:00,6,2.7333333333333334,0.1111111111111111,3.9440706666666667,1.1374784824330622,2.57222,5.658884,2.8294420000000002,5.401662,3.0866639999999994,0.7202215999999997,1.5433319999999995,0.0,0.0,1.434782608695652,61.666666666666664,10.0,4.000000000000001,10.000000000000002,0.0,3.9440706666666667,1.1374784824330622,0.9982753846481698,0.5889569656672323,1.890763543946364,0.6528191306040843,3.4535630494374634,0.9598402933923874,,,0.8118348735555935,0.1640986655736314,0.5151283791960046,0.22054142237417482,0.0,0.0,1.0,0.0,0.05047950182153152,-0.7436843699483737,0.13409169782515834,1.452115837120405,-1.3217676536722385,0.4765491938477291,0.6054451746165964,1.149117299053891,4,2.2021317932905995,upper-moderate steady aligned regime
live_KBOS_202605250354_202605250554,2026-05-25T03:54:00+00:00,2026-05-25T05:54:00+00:00,6,2.0,0.1111111111111111,3.5153673333333337,1.0879270973698354,2.57222,5.658884,2.57222,4.887218,3.0866639999999994,0.6173327999999999,1.5433319999999995,0.0,0.0,1.6097560975609753,63.333333333333336,10.0,6.000000000000002,10.000000000000002,10.000000000000002,3.5153673333333337,1.0879270973698354,0.9970131231584579,0.5540218454592054,1.608685386123889,0.6629972016272718,3.113876453569649,0.9042855348113282,,,0.8894891779371049,0.09299831510417948,0.413927319415685,0.1697777663944915,0.0,0.0,1.0,0.0,-0.47486945111621726,-0.6476102021021106,-0.07101408164112151,1.361850532958408,-1.3946107368400222,0.43360432325584675,0.6524242104898217,0.9396772217267915,4,2.3789718140032634,upper-moderate steady aligned regime
live_KBOS_202605250442_202605250654,2026-05-25T04:42:00+00:00,2026-05-25T06:54:00+00:00,6,2.2,0.1111111111111111,2.5722199999999997,1.2601253012363491,0.0,4.115552,1.28611,3.601108,4.115552,0.8231104,2.57222,0.16666666666666666,0.0,1.6000000000000003,53.333333333333336,70.0,20.0,70.0,-60.0,2.5722199999999997,1.2601253012363491,0.9964657772788248,0.6401662936185312,1.1371117194572224,0.632550835748821,2.297086903391433,1.1110713924631779,,,0.9383047144060136,0.05250981371348991,0.29607618921792705,0.17078018785975715,0.0,0.0,1.0,0.0,-1.7379258763922982,2.2226583232878565,-1.0060209895422476,0.7816468765301157,-0.7043520298897693,1.195384713835575,1.4102974908720602,0.38465305597160504,1,3.667339058705536,calm gust-amplified directional regime
live_KBOS_202605250454_202605250754,2026-05-25T04:54:00+00:00,2026-05-25T07:54:00+00:00,6,3.0,0.1111111111111111,2.1435166666666663,1.0879270973698356,0.0,3.086664,0.771666,3.086664,3.086664,0.9259992,2.57222,0.3333333333333333,0.0,1.4400000000000002,100.0,340.0,21.999999999999993,70.0,-89.99999999999997,2.1435166666666663,1.0879270973698356,0.8951283760042215,0.22924826473824628,1.0358586680943487,0.5147245151403549,1.615083034318942,1.3534442563222842,,,0.954954784823452,0.0416712555319304,0.1696063483675069,0.2399136344575418,0.0,0.0,1.0,0.0,-2.7981774789076463,2.761330734700177,-1.7817028094509118,0.5007867783505723,0.6692293439881732,1.7147223230424664,1.673239697488983,0.789340201172163,6,3.5270707820365237,calm gust-amplified turning regime
live_KBOS_202605250522_202605250817,2026-05-25T05:22:00+00:00,2026-05-25T08:17:00+00:00,6,2.9166666666666665,0.1111111111111111,1.9720353333333334,1.0035687734783745,0.0,3.086664,0.771666,2.8294420000000002,3.086664,1.028888,2.57222,0.3333333333333333,0.0,1.5652173913043477,148.33333333333334,360.0,23.99999999999999,70.0,-59.99999999999999,1.9720353333333334,1.0035687734783745,0.8374764745043866,0.03065402116301826,1.202871124147985,0.6411201526373059,1.1316638037113562,1.325698564138479,,,0.954954784823452,0.04167125553193036,0.0029396817008403207,0.2937962281525834,0.0,0.0,1.0,0.0,-2.9199640323007268,3.1681223290653344,-2.3378083335754756,-0.05042015394398456,1.0792302474594238,2.0157739669067904,1.3991233483889611,0.7406650713743742,6,3.453717806783554,calm gust-amplified turning regime
live_KBOS_202605250538_202605250854,2026-05-25T05:38:00+00:00,2026-05-25T08:54:00+00:00,6,3.2666666666666666,0.1111111111111111,1.8005540000000002,0.8785803899738867,0.0,2.57222,0.771666,2.57222,2.57222,0.9259992,2.57222,0.3333333333333333,0.0,1.4285714285714286,195.0,360.0,27.999999999999982,70.0,-79.99999999999997,1.8005540000000002,0.8785803899738867,0.7718096539397441,-0.24375970342891243,1.267928611219709,0.6902872527408142,0.5688420904781876,1.267350555378058,,,0.9383047144060136,0.05250981371348985,-0.12353015914957977,0.3186962223932111,0.0,0.0,1.0,0.0,-3.499339036991339,3.0625568908928895,-2.6525138680869653,-0.4126371466332201,1.619838588744644,2.155695273904613,1.192988534732978,0.5535504903274258,6,3.386593507518422,calm gust-amplified turning regime
